peopleid;first_name;surname;born;died;gender
15139;Enrique;Villén;1960;;M
15140;Joseph;Vilsmaier;1939;;M
15141;Bria;Vinaite;1993;;F
15142;Taylor;Vince;1960;;M
15143;A.;Vincent;1928;2015;M
15144;Frank;Vincent;1939;2017;M
15145;Hélène;Vincent;1940;;F
15146;Jan-Michael;Vincent;1944;;M
15147;Steve;Vinovich;1945;;M
15148;Helen;Vinson;1907;1999;F
15149;Thomas;Vinterberg;1969;;M
15150;Vikramjeet;Virk;1984;;M
15151;Luchino;Visconti;1906;1976;M
15152;;Vishal;1977;;M
15153;Vishnu;Vishal;1984;;M
15154;;Vishnuvardhan;1950;2009;M
15155;K.;Vishwanath;1930;;M
15156;Yanin;Vismitananda;1984;;F
15157;;Visu;1945;;M
15158;Vani;Viswanath;1968;;F
15159;Poornam;Viswanathan;1921;2008;M
15160;Helen;Vita;1928;2001;F
15161;Lidia;Vitale;1972;;F
15162;Mario;Vitale;1923;2003;M
15163;Joe;Viterelli;1937;2004;M
15164;Antoine;Vitez;1930;1990;M
15165;Kim;Vithana;1969;;F
15166;Georgy;Vitsin;1917;2001;M
15167;Judith;Vittet;1984;;F
15168;Monica;Vitti;1931;;F
15169;;Viva;1938;;F
15170;Édgar;Vivar;1948;;M
15171;;Vivek;1976;;M
15172;Valentina;Vladimirova;1927;1994;F
15173;Marina;Vlady;1938;;F
15174;Rena;Vlahopoulou;1923;2004;F
15175;Lavínia;Vlasak;1976;;F
15176;František;Vláčil;1924;1999;M
15177;Jürgen;Vogel;1968;;M
15178;Mike;Vogel;1979;;M
15179;Karl Michael;Vogler;1928;2009;M
15180;Rüdiger;Vogler;1942;;M
15181;Jordan;Vogt-Roberts;1984;;M
15182;Jon;Voight;1938;;M
15183;Galina;Volchek;1933;;F
15184;Alexandre;Volkoff;1885;1942;M
15185;Julia;Volkova;1985;;F
15186;Margarita;Volodina;1932;;F
15187;Gian Maria;Volontè;1933;1994;M
15188;Philippe;Volter;1959;2005;M
15189;Lark;Voorhies;1974;;F
15190;Bernard;Vorhaus;1904;2000;M
15191;Slavko;Vorkapić;1894;1976;M
15192;Arnold;Vosloo;1962;;M
15193;Frank;Vosper;1899;1937;M
15194;Aliki;Vougiouklaki;1934;1996;F
15195;Pantelis;Voulgaris;1940;;M
15196;Kostas;Voutsas;1931;;M
15197;Sarah;Vowell;1969;;F
15198;Yorgo;Voyagis;1945;;M
15199;Tereza;Voříšková;1989;;F
15200;Ariel;Vromen;1973;;M
15201;Milena;Vukotic;1938;;F
15202;Murvyn;Vye;1913;1976;M
15203;;Vyjayanthimala;1936;;F
15204;Dana;Vávrová;1967;2009;F
15205;Emília;Vášáryová;1942;;F
15206;Magda;Vášáryová;1948;;F
15207;Kari;Väänänen;1953;;M
15208;Sergio;Véjar;1928;2009;M
15209;Humberto;Vélez;1955;;M
15210;;WC;1970;2017;M
15211;Otto;Waalkes;1948;;M
15212;Pongpat;Wachirabunjong;1961;;M
15213;Lana Larry;Wachowski;1965;;?
15214;Patrick;Waddington;1903;1987;M
15215;Steven;Waddington;1968;;M
15216;Nina;Wadia;1968;;F
15217;Michael;Wadleigh;1942;;M
15218;Jeff;Wadlow;1973;;M
15219;Anwar;Wagdi;1904;1955;M
15220;Erwin;Wagenhofer;1961;;M
15221;Anthony;Wager;1932;1990;M
15222;George;Waggner;1894;1984;M
15223;Elsa;Wagner;1881;1975;F
15224;Fernando;Wagner;1906;1973;M
15225;Lindsay;Wagner;1949;;F
15226;Natasha Gregson;Wagner;1970;;F
15227;Robert;Wagner;1930;;M
15228;Zarina;Wahab;1959;;F
15229;Ken;Wahl;1957;;M
15230;Donnie;Wahlberg;1969;;M
15231;Mark;Wahlberg;1971;;M
15232;Kari;Wahlgren;1977;;F
15233;Ka-Fai;Wai;1955;;M
15234;David;Wain;1969;;M
15235;Rupert;Wainwright;1961;;M
15236;Malcolm;Waite;1892;1949;M
15237;Ralph;Waite;1928;2014;M
15238;Taika;Waititi;1975;;M
15239;Tom;Waits;1949;;M
15240;Andrzej;Wajda;1926;2016;M
15241;Akiko;Wakabayashi;1941;;F
15242;Kōji;Wakamatsu;1936;2012;M
15243;Norio;Wakamoto;1945;;M
15244;Mayumi;Wakamura;1967;;F
15245;Ayako;Wakao;1933;;F
15246;Tomisaburo;Wakayama;1929;1992;M
15247;Amr;Waked;1973;;M
15248;Rick;Wakeman;1949;;M
15249;Anton;Walbrook;1896;1967;M
15250;Gregory;Walcott;1928;2015;M
15251;Robert;Walden;1943;;M
15252;Christopher;Walken;1943;;M
15253;Ally;Walker;1961;;F
15254;Cheryl;Walker;1918;1971;F
15255;Clint;Walker;1927;;M
15256;Hal;Walker;1896;1972;M
15257;Helen;Walker;1920;1968;F
15258;Jimmie;Walker;1947;;M
15259;Johnny;Walker;1920;2003;M
15260;Nella;Walker;1886;1971;F
15261;Paul;Walker;1973;2013;M
15262;Robert;Walker;1918;1951;M
15263;Robert (Jr.);Walker;1929;2009;M
15264;Stuart;Walker;1888;1941;M
15265;Tippy;Walker;1947;;F
15266;Robert;Wall;1939;;M
15267;Dee;Wallace;1948;;F
15268;Jean;Wallace;1923;1990;F
15269;Randall;Wallace;1949;;M
15270;Richard;Wallace;1894;1951;M
15271;Tommy Lee;Wallace;1949;;M
15272;Eli;Wallach;1915;2014;M
15273;Otto;Wallburg;1899;1944;M
15274;Catarina;Wallenstein;1986;;F
15275;Fats;Waller;1904;1943;M
15276;Deborah;Walley;1943;2001;F
15277;David;Walliams;1971;;M
15278;Annabelle;Wallis;1984;;F
15279;Quvenzhané;Wallis;2003;;F
15280;Shani;Wallis;1933;;F
15281;Tom;Walls;1883;1949;M
15282;Dylan;Walsh;1963;;M
15283;Eileen;Walsh;1977;;F
15284;J. T.;Walsh;1943;1998;M
15285;M. Emmet;Walsh;1935;;M
15286;Mary;Walsh;1952;;F
15287;Matt;Walsh;1964;;M
15288;Raoul;Walsh;1887;1980;M
15289;Damian;Walshe-Howling;1971;;M
15290;Ray;Walston;1914;2001;M
15291;Harriet;Walter;1950;;F
15292;Jessica;Walter;1941;;F
15293;Lisa Ann;Walter;1963;;F
15294;Tracey;Walter;1947;;M
15295;Charles;Walters;1911;1982;M
15296;Julie;Walters;1950;;F
15297;Melora;Walters;1960;;F
15298;Henry B.;Walthall;1878;1936;M
15299;Mark;Walton;1968;;M
15300;Christoph;Waltz;1956;;M
15301;Deric;Wan;1964;;M
15302;Guchan;Wan;1900;1995;M
15303;James;Wan;1977;;M
15304;Laiming;Wan;1900;1997;M
15305;Qian;Wan;1982;;F
15306;Wan;Wan;1981;;F
15307;Sam;Wanamaker;1919;1993;M
15308;Angela;Wang;2009;;F
15309;Baoqiang;Wang;1984;;M
15310;Bing;Wang;1967;;M
15311;Bo-Chieh;Wang;1989;;M
15312;Darren;Wang;1991;;M
15313;Deshun;Wang;1936;;M
15314;Fuli;Wang;1949;;F
15315;Jingchun;Wang;1973;;M
15316;Kai;Wang;1982;;M
15317;Lee-Hom;Wang;1976;;M
15318;Lotus;Wang;1968;;F
15319;Lung Wei;Wang;1949;;M
15320;Luodan;Wang;1984;;F
15321;Moon;Wang;1965;;F
15322;Ping;Wang;1916;1990;F
15323;Quan'an;Wang;1965;;M
15324;Renmei;Wang;1914;1987;F
15325;Shuchen;Wang;1931;1991;M
15326;Shuo;Wang;1958;;M
15327;Wayne;Wang;1949;;M
15328;Weiliang;Wang;1987;;M
15329;Weiyi;Wang;1912;2013;M
15330;Wufu;Wang;1948;;M
15331;Xiaoli;Wang;1969;;M
15332;Xiaoshuai;Wang;1966;;M
15333;Xuebing;Wang;1971;;M
15334;Xueqi;Wang;1946;;M
15335;Yanlin;Wang;1989;;M
15336;Yu-Wen;Wang;1971;;F
15337;Yuexin;Wang;1989;;M
15338;Zhiwen;Wang;1966;;M
15339;Zixuan;Wang;1992;;F
15340;Patrick;Warburton;1964;;M
15341;Burt;Ward;1945;;M
15342;David S.;Ward;1945;;M
15343;Fannie;Ward;1872;1952;F
15344;Fred;Ward;1942;;M
15345;Jillian;Ward;2005;;F
15346;Kelly;Ward;1956;;M
15347;Polly;Ward;1912;1987;F
15348;Rachel;Ward;1957;;F
15349;Richard;Ward;1915;1979;M
15350;Sela;Ward;1956;;F
15351;Simon;Ward;1941;2012;M
15352;Vincent;Ward;1956;;M
15353;Warwick;Ward;1891;1967;M
15354;Zack;Ward;1947;;F
15355;Jack;Warden;1920;2006;M
15356;Helen;Ware;1877;1939;F
15357;Herta;Ware;1917;2005;F
15358;Kierston;Wareing;1978;;F
15359;Emily;Warfield;1972;;F
15360;William;Warfield;1920;2002;M
15361;Régis;Wargnier;1948;;M
15362;Andy;Warhol;1928;1987;M
15363;Gordon;Warnecke;1962;;M
15364;Amelia;Warner;1982;;F
15365;David;Warner;1941;;M
15366;H. B.;Warner;1876;1958;M
15367;Jack;Warner;1895;1981;M
15368;Craig;Warnock;1970;;M
15369;Chris (Jr.);Warren;1990;;M
15370;Estella;Warren;1978;;F
15371;Fran;Warren;1926;2013;F
15372;Guy;Warren;1923;2008;M
15373;Lesley Ann;Warren;1946;;F
15374;Norman J.;Warren;1942;;M
15375;Odessa;Warren Grey;1883;1960;F
15376;Ruth;Warrick;1916;2005;F
15377;David;Warshofsky;1961;;M
15378;Arshad;Warsi;1968;;M
15379;John;Warwick;1905;1972;M
15380;Mark;Waschke;1972;;M
15381;Beverly;Washburn;1943;;F
15382;Denzel;Washington;1954;;M
15383;Fredi;Washington;1903;1994;F
15384;Isaiah;Washington;1963;;M
15385;Kerry;Washington;1977;;F
15386;Vernon;Washington;1927;1988;M
15387;Mia;Wasikowska;1989;;F
15388;Zaira;Wasim;2000;;F
15389;Ted;Wass;1952;;M
15390;Ed;Wasser;1964;;M
15391;Craig;Wasson;1954;;M
15392;Atsuro;Watabe;1968;;M
15393;Atsushi;Watanabe;1898;1977;M
15394;Eriko;Watanabe;1955;;F
15395;Fumio;Watanabe;1929;2004;M
15396;Ken;Watanabe;1959;;M
15397;Kunio;Watanabe;1899;1981;?
15398;Natsuna;Watanabe;1989;;F
15399;Tetsu;Watanabe;1950;;M
15400;Tsunehiko;Watase;1944;2017;M
15401;Suki;Waterhouse;1992;;F
15402;Ida;Waterman;1852;1941;F
15403;Daniel;Waters;1962;;M
15404;Derek;Waters;1979;;M
15405;John;Waters;1946;;M
15406;Mark;Waters;1964;;M
15407;Russell;Waters;1908;1982;M
15408;Katherine;Waterston;1980;;F
15409;Sam;Waterston;1940;;M
15410;Michaela;Watkins;1971;;F
15411;Peter;Watkins;1935;;M
15412;Leonor;Watling;1975;;F
15413;Alberta;Watson;1955;2015;F
15414;Emily;Watson;1967;;F
15415;Emma;Watson;1990;;F
15416;Lucile;Watson;1879;1962;F
15417;Minor;Watson;1889;1965;M
15418;Muse;Watson;1948;;M
15419;Harry;Watt;1906;1987;M
15420;Jon;Watts;1981;;M
15421;Naomi;Watts;1968;;F
15422;Scott;Waugh;1970;;M
15423;Koen;Wauters;1967;;M
15424;Al;Waxman;1935;2001;M
15425;Damon;Wayans;1960;;M
15426;Keenen Ivory;Wayans;1958;;M
15427;Marlon;Wayans;1972;;M
15428;Shawn;Wayans;1971;;M
15429;Kristina;Wayborn;1950;;F
15430;David;Wayne;1914;1995;M
15431;John;Wayne;1907;1979;M
15432;Keith;Wayne;1942;1995;M
15433;Naunton;Wayne;1901;1970;M
15434;Patrick;Wayne;1939;;M
15435;Randy;Wayne;1981;;M
15436;Carl;Weathers;1948;;M
15437;Paul;Weatherwax;1900;1960;M
15438;Rudd;Weatherwax;1907;1985;M
15439;Dennis;Weaver;1924;2006;M
15440;Fritz;Weaver;1926;2016;M
15441;Jacki;Weaver;1947;;F
15442;Sigourney;Weaver;1949;;F
15443;Hugo;Weaving;1960;;M
15444;Chloe;Webb;1956;;F
15445;Clifton;Webb;1889;1966;M
15446;Jack;Webb;1920;1982;M
15447;Marc;Webb;1974;;M
15448;Richard;Webb;1915;1993;M
15449;Robert;Webb;1972;;M
15450;Mark;Webber;1980;;M
15451;Peggy;Webber;1925;;F
15452;Peter;Webber;1960;;M
15453;Robert;Webber;1924;1989;M
15454;Jacques;Weber;1949;;M
15455;Jake;Weber;1964;;M
15456;Lois;Weber;1879;1939;F
15457;Ben;Webster;1864;1947;F
15458;Nicholas;Webster;1912;2006;M
15459;Chris;Wedge;1957;;M
15460;Honeysuckle;Weeks;1979;;F
15461;Apichatpong;Weerasethakul;1970;;M
15462;Paul;Wegener;1874;1948;M
15463;Chai;Wei;2002;;F
15464;Chen;Wei;1960;;F
15465;Dou;Wei;1969;;M
15466;Fan;Wei;1962;;M
15467;Heyun;Wei;1981;;M
15468;Liuyi;Wei;1969;;M
15469;Na;Wei;1968;;M
15470;Sun;Wei;1975;;M
15471;Te-Sheng;Wei;1968;;M
15472;Tongda;Wei;1979;;M
15473;Vision;Wei;1986;;M
15474;Yingyun;Wei;1904;1967;M
15475;Zhouyi;Wei;1982;;M
15476;Zongwan;Wei;1938;;M
15477;Paul;Wei Ping-Ao;1929;1989;M
15478;;Wei Te-Sheng;1968;;M
15479;Robert B.;Weide;1959;;M
15480;Alfred;Weidenmann;1916;2000;M
15481;Virginia;Weidler;1927;1968;F
15482;Hans;Weingartner;1977;;M
15483;Scott;Weinger;1975;;M
15484;Rebecca;Weintraub;1873;1952;F
15485;Bob;Weir;1947;;M
15486;Peter;Weir;1944;;M
15487;Don;Weis;1922;2000;M
15488;Sam;Weisman;1947;;M
15489;Gaia;Weiss;1991;;F
15490;Helmut;Weiss;1907;1969;M
15491;Laura;Weissbecker;1984;;F
15492;Johnny;Weissmuller;1904;1984;M
15493;Hilde;Weissner;1909;1987;F
15494;Rachel;Weisz;1970;;F
15495;Chris;Weitz;1969;;M
15496;Paul;Weitz;1965;;M
15497;Bo;Welch;1951;;M
15498;Raquel;Welch;1940;;F
15499;Tahnee;Welch;1961;;F
15500;Gertrude;Welcker;1896;1988;F
15501;Tuesday;Weld;1943;;F
15502;Joan;Weldon;1930;;F
15503;Frank;Welker;1946;;M
15504;Colin;Welland;1934;2015;M
15505;Fred;Weller;1966;;M
15506;Peter;Weller;1947;;M
15507;Gwen;Welles;1951;1993;F
15508;Orson;Welles;1915;1985;M
15509;Arthur;Wellin;1880;1941;M
15510;Tom;Welling;1977;;M
15511;Banky;Wellington;1981;;M
15512;Titus;Welliver;1961;;M
15513;William A.;Wellman;1896;1975;M
15514;John;Wells;1956;;M
15515;Simon;Wells;1961;;M
15516;Vernon;Wells;1978;;M
15517;Kenneth;Welsh;1942;;M
15518;Heinz;Welzel;1911;2002;M
15519;Chuen;Wen;1992;;F
15520;Duanbo;Wen;1987;;M
15521;Jiang;Wen;1963;;M
15522;Landy;Wen;1979;;F
15523;Wangzi;Wen;1987;;F
15524;Zhang;Wen;1984;;M
15525;Zhanghui;Wen;1993;;F
15526;Wim;Wenders;1945;;M
15527;Paul;Wendkos;1925;2009;M
15528;George;Wendt;1948;;M
15529;David;Wenham;1965;;M
15530;Klaus;Wennemann;1940;2000;M
15531;Martha;Wentworth;1889;1974;F
15532;Fritz;Wepper;1941;;M
15533;Alfred L.;Werker;1896;1975;M
15534;Sandra;Werneck;1951;;F
15535;Ilse;Werner;1921;2005;F
15536;Oskar;Werner;1922;1984;M
15537;Otto;Wernicke;1893;1965;M
15538;Lina;Wertmüller;1928;;F
15539;Paula;Wessely;1907;2000;F
15540;Adam;West;1928;2017;M
15541;Chandra;West;1970;;F
15542;Dominic;West;1969;;M
15543;Madeleine;West;1979;;F
15544;Mae;West;1893;1980;F
15545;Raymond B.;West;1886;1923;M
15546;Samuel;West;1966;;M
15547;Shane;West;1978;;M
15548;Simon;West;1961;;M
15549;Ti;West;1980;;M
15550;Timothy;West;1934;;M
15551;John;Westbrook;1922;1989;M
15552;Helen;Westcott;1928;1998;F
15553;Robert Jan;Westdijk;1964;;M
15554;David;Westhead;1963;;M
15555;Helen;Westley;1875;1942;F
15556;Celia;Weston;1947;;F
15557;Jack;Weston;1924;1996;M
15558;Ed;Westwick;1987;;M
15559;Patricia;Wettig;1951;;F
15560;Haskell;Wexler;1922;2015;M
15561;Jerrold;Wexler;1924;1992;M
15562;Marius;Weyers;1945;;M
15563;Ruth;Weyher;1901;1983;F
15564;Rex;Weyler;1947;;M
15565;James;Whale;1889;1957;M
15566;Sean;Whalen;1964;;M
15567;Frank;Whaley;1963;;M
15568;Joanne;Whalley;1961;;F
15569;Leigh;Whannell;1977;;M
15570;Ben;Wheatley;1972;;M
15571;Wil;Wheaton;1972;;M
15572;Joss;Whedon;1964;;M
15573;Dana;Wheeler-Nicholson;1960;;F
15574;Tim;Whelan;1893;1957;M
15575;Shea;Whigham;1969;;M
15576;Ben;Whishaw;1980;;M
15577;Forest;Whitaker;1961;;M
15578;Johnny;Whitaker;1959;;M
15579;Barry;White;1944;2003;M
15580;Betty;White;1922;2015;F
15581;Brian J.;White;1975;;M
15582;Jacqueline;White;1922;;F
15583;Jesse;White;1934;1997;M
15584;Julie;White;1961;;F
15585;Marjorie;White;1904;1935;F
15586;Michael Jai;White;1967;;M
15587;Mike;White;1970;;M
15588;Ruth;White;1914;1969;F
15589;Sammy;White;1894;1960;M
15590;Susanna;White;1960;;F
15591;Sylvain;White;1971;;M
15592;Jack;Whitehall;1988;;M
15593;Fionn;Whitehead;1990;;M
15594;Billie;Whitelaw;1932;2014;F
15595;Jon;Whiteley;1945;;M
15596;Paul;Whiteman;1890;1967;M
15597;June;Whitfield;1925;;F
15598;Lynn;Whitfield;1953;;F
15599;Bradley;Whitford;1959;;M
15600;Peter;Whitford;1939;;M
15601;Leonard;Whiting;1950;;M
15602;Mae;Whitman;1988;;F
15603;Stuart;Whitman;1928;;M
15604;Steve;Whitmire;1959;;M
15605;Bethany;Whitmore;1999;;F
15606;James;Whitmore;1921;2009;M
15607;Jodie;Whittaker;1982;;F
15608;Margaret;Whitton;1950;2016;F
15609;Dame May;Whitty;1865;1948;F
15610;May;Whitty;1865;1948;F
15611;Johnny;Whitworth;1975;;M
15612;Garry;Who;1954;;M
15613;Richard;Whorf;1906;1966;M
15614;Anne;Wiazemsky;1947;2017;F
15615;Mary;Wickes;1910;1995;F
15616;Bernhard;Wicki;1919;2000;M
15617;Bo;Widerberg;1930;1997;M
15618;Richard;Widmark;1914;2008;M
15619;Mathias;Wieman;1902;1969;M
15620;Kai;Wiesinger;1966;;M
15621;Dianne;Wiest;1948;;F
15622;Chris;Wiggins;1931;2017;M
15623;Wiley;Wiggins;1976;;M
15624;Kristen;Wiig;1973;;F
15625;Teuku Rifnu;Wikana;1980;;M
15626;James;Wilby;1958;;M
15627;Fred;Wilcox;1907;1964;M
15628;Herbert;Wilcox;1892;1977;M
15629;Larry;Wilcox;1947;;M
15630;Henry;Wilcoxon;1905;1984;M
15631;Jack;Wild;1952;2006;M
15632;Cornel;Wilde;1912;1989;M
15633;Gabriella;Wilde;1989;;F
15634;Olivia;Wilde;1984;;F
15635;Ted;Wilde;1889;1929;M
15636;Billy;Wilder;1906;2002;M
15637;Gene;Wilder;1933;2016;M
15638;Michael;Wilding;1912;1979;M
15639;José;Wilker;1947;2014;M
15640;Tom;Wilkinson;1948;;M
15641;Ryan;Will;1939;;M
15642;;Will.i.am;1975;;M
15643;Fred;Willard;1939;;M
15644;Toyah;Willcox;1958;;F
15645;Warren;William;1894;1948;M
15646;Ashley;Williams;1978;;F
15647;Austin;Williams;1996;;M
15648;Barbara;Williams;1953;;F
15649;Bert;Williams;1874;1922;M
15650;Billy Dee;Williams;1937;;M
15651;Cara;Williams;1925;;F
15652;Caroline;Williams;1957;;F
15653;Chris;Williams;1967;;M
15654;Cindy;Williams;1947;;F
15655;Clara;Williams;1888;1928;F
15656;Clarence;Williams;1939;;M
15657;Cynda;Williams;1966;;F
15658;Emlyn;Williams;1905;1987;M
15659;Esther;Williams;1921;2013;F
15660;Harland;Williams;1962;;M
15661;Hugh;Williams;1904;1969;M
15662;JoBeth;Williams;1948;;F
15663;John;Williams;1903;1983;M
15664;Kenneth;Williams;1926;1988;M
15665;Kimberly;Williams;1971;;F
15666;Maisie;Williams;1997;;F
15667;Michael C.;Williams;1973;;M
15668;Michelle;Williams;1980;;F
15669;Olivia;Williams;1968;;F
15670;Paul;Williams;1940;;M
15671;Rhoda;Williams;1930;2006;F
15672;Richard;Williams;1933;;M
15673;Robin;Williams;1951;2014;M
15674;Samm-Art;Williams;1946;;M
15675;Simon;Williams;1946;;M
15676;Spencer;Williams;1889;1965;M
15677;Treat;Williams;1951;;M
15678;Vanessa L.;Williams;1963;;F
15679;Fred;Williamson;1938;;M
15680;Mykelti;Williamson;1957;;M
15681;Nicol;Williamson;1936;2011;M
15682;Noble;Willingham;1931;2004;M
15683;Bruce;Willis;1955;;M
15684;Rumer;Willis;1988;;F
15685;Chill;Wills;1902;1978;M
15686;Douglas;Wilmer;1920;2016;M
15687;André;Wilms;1947;;M
15688;Dominique;Wilms;1930;;F
15689;Bridgette;Wilson;1973;;F
15690;Dooley;Wilson;1886;1953;M
15691;Frank H.;Wilson;1886;1956;M
15692;Georges;Wilson;1921;2010;M
15693;Hugh;Wilson;1943;2018;M
15694;Lambert;Wilson;1958;;M
15695;Luke;Wilson;1971;;M
15696;Mara;Wilson;1987;;F
15697;Margery;Wilson;1896;1986;F
15698;Owen;Wilson;1968;;M
15699;Peta;Wilson;1970;;F
15700;Rainn;Wilson;1966;;M
15701;Rebel;Wilson;1980;;F
15702;Rita;Wilson;1956;;F
15703;Ruth;Wilson;1982;;F
15704;Scott;Wilson;1942;;M
15705;Stuart;Wilson;1946;;M
15706;Thomas F.;Wilson;1959;;M
15707;Trey;Wilson;1948;1989;M
15708;Penelope;Wilton;1946;;F
15709;Kurt;Wimmer;1964;;M
15710;Marvin;Winans;1958;;M
15711;Simon;Wincer;1943;;M
15712;Ben;Winchell;1994;;M
15713;Michael;Wincott;1958;;M
15714;Nicolas;Winding Refn;1970;;M
15715;Frank;Windsor;1927;;M
15716;Marie;Windsor;1919;2000;F
15717;Bretaigne;Windust;1906;1960;M
15718;Paul;Winfield;1939;2004;M
15719;Oprah;Winfrey;1954;;F
15720;Paul;Wing;1892;1957;M
15721;Adam;Wingard;1982;;M
15722;Debra;Winger;1955;;F
15723;Mark;Wingett;1961;;M
15724;Gary;Winick;1961;2011;M
15725;Danielle;Winits;1973;;F
15726;Angela;Winkler;1944;;F
15727;Henry;Winkler;1945;;M
15728;Irwin;Winkler;1931;;M
15729;Kitty;Winn;1943;;F
15730;Michael;Winner;1935;2013;M
15731;Katheryn;Winnick;1977;;F
15732;Lucyna;Winnicka;1928;2013;F
15733;Charles;Winninger;1884;1969;M
15734;Mare;Winningham;1959;;F
15735;Alice;Winocour;1976;;F
15736;Kate;Winslet;1975;;F
15737;Michael;Winslow;1958;;M
15738;Richard;Winsor;1982;;M
15739;Mary Elizabeth;Winstead;1984;;F
15740;Jaime;Winstone;1985;;F
15741;Ray;Winstone;1957;;M
15742;Alex;Winter;1965;;M
15743;Ariel;Winter;1998;;F
15744;Vincent;Winter;1947;1998;M
15745;Michael;Winterbottom;1961;;M
15746;Dean;Winters;1964;;M
15747;Deborah;Winters;1953;;F
15748;Jonathan;Winters;1925;2013;M
15749;Roland;Winters;1904;1989;M
15750;Shelley;Winters;1920;2006;F
15751;Jane;Winton;1905;1959;F
15752;Estelle;Winwood;1883;1984;F
15753;Scott;Wiper;1970;;M
15754;Tommy;Wirkola;1979;;M
15755;Norman;Wisdom;1915;2010;M
15756;Kirk;Wise;1963;;M
15757;Ray;Wise;1947;;M
15758;Robert;Wise;1914;2005;M
15759;Joseph;Wiseman;1918;2009;M
15760;Len;Wiseman;1973;;M
15761;Doris;Wishman;1912;2002;F
15762;Googie;Withers;1917;2011;F
15763;Jane;Withers;1926;;F
15764;Cora;Witherspoon;1890;1957;F
15765;John;Witherspoon;1942;;M
15766;Reese;Witherspoon;1976;;F
15767;Chester;Withey;1887;1939;M
15768;William;Witney;1915;2002;M
15769;Alicia;Witt;1975;;F
15770;Finn;Wittrock;1984;;M
15771;Robert;Więckiewicz;1967;;M
15772;Agnieszka;Wojtowicz-Vosloo;1975;;F
15773;Johanna;Wokalek;1975;;F
15774;Scott;Wolf;1968;;M
15775;Collette;Wolfe;1980;;F
15776;David;Wolfe;1915;1994;M
15777;George C.;Wolfe;1954;;M
15778;Ian;Wolfe;1896;1992;M
15779;Madison;Wolfe;2002;;F
15780;Stuart;Wolfenden;1970;;M
15781;Nat;Wolff;1994;;M
15782;Donald;Wolfit;1902;1968;M
15783;Louis;Wolheim;1880;1931;M
15784;Sven;Wollter;1934;;M
15785;Dan;Wolman;1941;;M
15786;Ralf;Wolter;1926;;M
15787;Bin;Won;1977;;M
15788;Shin-yun;Won;1969;;M
15789;Anna May;Wong;1905;1961;F
15790;Anthony;Wong;1961;;M
15791;Anthony Chau-Sang;Wong;1961;;M
15792;B D;Wong;1946;;M
15793;Barry;Wong;1946;1992;M
15794;Benedict;Wong;1970;;M
15795;Chiwah;Wong;1960;;M
15796;Ellen;Wong;1980;;F
15797;Faye;Wong;1969;;F
15798;Gabriel;Wong;1964;;M
15799;Gregory;Wong;1978;;M
15800;Jing;Wong;1955;;M
15801;Joey;Wong;1967;;F
15802;Kar-Wai;Wong;1958;;M
15803;Karwai;Wong;1958;;M
15804;Manfred;Wong;1957;;M
15805;Michael;Wong;1965;;M
15806;Ping;Wong;1953;;F
15807;Raymond Ho-Yin;Wong;1975;;M
15808;Raymond Pak-ming;Wong;1946;;M
15809;Stephen;Wong;1978;;M
15810;Stephen Ka Lok;Wong;1978;;M
15811;Tak-bun;Wong;1963;;M
15812;Victor;Wong;1927;2001;M
15813;Yutfei;Wong;1946;;M
15814;Petchtai;Wongkamlao;1980;;F
15815;Theeradej;Wongpuapan;1977;;M
15816;Arthur;Wontner;1875;1960;M
15817;John;Woo;1946;;M
15818;Min-ho;Woo;1971;;M
15819;Clive;Wood;1954;;M
15820;David;Wood;1944;;M
15821;Ed;Wood;1924;1978;M
15822;Elijah;Wood;1981;;M
15823;Evan Rachel;Wood;1987;;F
15824;John;Wood;1930;2011;M
15825;Lana;Wood;1946;;F
15826;Marjorie;Wood;1882;1955;F
15827;Natalie;Wood;1938;1981;F
15828;Peggy;Wood;1892;1978;F
15829;Sam;Wood;1884;1949;M
15830;Thomas Mills;Wood;1963;;M
15831;Edward;Woodall;1967;;M
15832;Alfre;Woodard;1952;;F
15833;Billy;Woodberry;1950;;M
15834;Bokeem;Woodbine;1973;;M
15835;Shailene;Woodley;1991;;F
15836;Bert;Woodruff;1856;1934;M
15837;Barbara Alyn;Woods;1965;;F
15838;Carol;Woods;1943;;F
15839;Donald;Woods;1906;1998;M
15840;Edward;Woods;1903;1989;M
15841;Ilene;Woods;1929;2010;F
15842;James;Woods;1947;;M
15843;John;Woodvine;1929;;M
15844;Edward;Woodward;1930;2009;M
15845;Joanne;Woodward;1930;;F
15846;Norman;Wooland;1910;1989;M
15847;Jamal;Woolard;1975;;M
15848;Michael-Leon;Wooley;1971;;M
15849;Fenella;Woolgar;1969;;F
15850;Monty;Woolley;1888;1963;M
15851;Robert;Woolsey;1888;1938;M
15852;Jo Anne;Worley;1937;;F
15853;Jean;Worms;1884;1943;M
15854;Mary;Woronov;1943;;F
15855;Sam;Worthington;1976;;M
15856;William;Worthington;1872;1941;M
15857;Sönke;Wortmann;1959;;M
15858;Jack;Wouterse;1957;;M
15859;Fay;Wray;1907;2004;F
15860;Amy;Wright;1950;;F
15861;Basil;Wright;1907;1987;M
15862;Bonnie;Wright;1991;;F
15863;Bukky;Wright;1967;;F
15864;Edgar;Wright;1974;;M
15865;Gabriella;Wright;1982;;F
15866;Geoffrey;Wright;1959;;M
